stid,station_name,lat,lon,elev,begints,iem_network
MDD,MIDLAND,32.03653,-102.10103000000001,854.0,2004-11-01 00:05:00-06,TX_ASOS
MAF,MIDLAND REGIONAL,31.9425,-102.18916999999999,872.0,1948-07-01 01:00:00-05,TX_ASOS
JWY,MIDLOTHIAN/WAXAC,32.456109999999995,-96.9125,217.0,2003-08-01 00:05:00-05,TX_ASOS
JDD,MINEOLA/QUITMAN,32.7422,-95.49648,132.0,2004-07-01 00:05:00-05,TX_ASOS
MWL,MINERAL WELLS MUNI,32.78161,-98.06018,296.0,1948-04-01 00:00:00-06,TX_ASOS
OSA,MOUNT PLEASANT AIRPORT,33.09556,-94.96139000000001,111.0,2003-03-01 00:05:00-06,TX_ASOS
MIU,Mustang Island 31,27.2917,-96.7367,0.0,2010-05-14 08:15:00-05,TX_ASOS
MZG,Mustang Island A85A,27.7269,-96.1911,0.0,2010-05-14 08:15:00-05,TX_ASOS
OCH,NACOGDOCHES (AWOS),31.577779999999997,-94.70944,108.0,1992-04-01 00:00:00-06,TX_ASOS
BAZ,NEW BRAUNFELS MUNI APT (WAS 3R5),29.709,-98.045,195.0,1998-11-01 01:51:00-06,TX_ASOS
OPM,North Padre Island,26.8328,-96.94,3.0,2010-09-24 07:15:00-05,TX_ASOS
ODO,ODESSA-SCHLEMEYER FLD (WAS E02),31.92056,-102.38667,915.0,1998-12-01 12:53:00-06,TX_ASOS
ORG,Orange,30.06918,-93.80360999999999,4.0,2005-09-01 00:05:00-05,TX_ASOS
NOG,ORANGE GROVE    ,27.90113,-98.05167,78.0,1948-01-01 00:00:00-06,TX_ASOS
OZA,Ozona,30.73528,-101.20297,725.7,2010-01-01 00:05:00-06,TX_ASOS
PSX,PALACIOS MUNICIPAL,28.73,-96.25,5.0,1949-05-01 01:00:00-05,TX_ASOS
PSN,PALESTINE,31.779690000000002,-95.70631,129.0,2003-12-01 00:05:00-06,TX_ASOS
BPC,Pampa ,35.88928,-101.03014,845.0,2009-04-01 00:08:00-05,TX_ASOS
PPA,PAMPA,35.613,-100.99625,1050.0,2003-11-19 14:28:00-06,TX_ASOS
PRX,PARIS/COX FIELD,33.63661,-95.45075,167.0,1973-02-01 08:00:00-06,TX_ASOS
PEQ,PECOS,31.38,-103.51,796.0,2004-03-01 00:05:00-06,TX_ASOS
PYX,PERRYTON/OCHILTREE COUNTY APT,36.414,-100.75,889.0,2003-02-01 00:05:00-06,TX_ASOS
25T,PHI OIL PLAT,26.93,-94.68,10.0,2010-02-28 04:45:00-06,TX_ASOS
PVW,PLAINVIEW,34.16815,-101.71734000000001,1028.0,1973-01-01 06:00:00-06,TX_ASOS
PEZ,Pleasanton,28.954190000000004,-98.51998,131.1,2007-02-01 00:07:00-06,TX_ASOS
RAS,PORT ARANSAS/MUSTANG BEACH ARPT,27.81,-97.09,2.0,2005-01-01 00:05:00-06,TX_ASOS
PIL,PORT ISABEL-CAMERON COUNTY APT,26.1597,-97.33781,6.0,1957-11-01 08:00:00-06,TX_ASOS
PKV,PORT_LAVACA,28.654,-96.681,9.0,2004-05-01 00:05:00-05,TX_ASOS
T77,Presidio,29.6341,-104.3616,889.22,2013-05-05 18:35:00-05,TX_ASOS
PRS,Presidio Lely,29.6342,-104.3615,888.865,2013-07-04 10:15:00-05,TX_ASOS
RND,RANDOLPH AFB,29.53,-98.28,232.0,1948-01-01 00:00:00-06,TX_ASOS
6P9,Ranger,32.43172,-98.59475,455.30699999999996,2016-12-25 09:15:00-06,TX_ASOS
RBO,ROBSTOWN,27.778540000000003,-97.69051999999999,24.0,2003-11-01 00:05:00-06,TX_ASOS
RKP,ROCKPORT/ARANSAS CO,28.083609999999997,-97.04639,8.0,1984-01-01 12:00:00-06,TX_ASOS
ECU,ROCKSPRINGS,29.946920000000002,-100.17385,723.0,2004-12-01 00:05:00-06,TX_ASOS
F46,Rockwall,32.93059,-96.43549,178.257,2012-08-27 09:55:00-05,TX_ASOS
RPE,SABINE PASS,29.7,-93.95,3.0,1986-10-01 06:00:00-05,TX_ASOS
SJT,SAN ANGELO/MATHIS,31.351670000000002,-100.495,582.0,1948-07-01 07:00:00-05,TX_ASOS
5C1,San Antonio ,29.72393,-98.69464,422.1,2010-05-12 08:05:00-05,TX_ASOS
SAT,SAN ANTONIO INTL,29.533690000000004,-98.46978,242.0,1947-01-01 00:00:00-06,TX_ASOS
SSF,SAN ANTONIO/STINSON,29.33698,-98.47105,176.0,1988-01-31 07:00:00-06,TX_ASOS
HYI,SAN MARCOS (AWOS),29.89275,-97.863,182.0,1992-04-08 10:00:00-05,TX_ASOS
GNC,Seminole,32.675329999999995,-102.65267,1010.0,2004-05-01 00:05:00-05,TX_ASOS
GYI,SHERMAN/DENISON,33.71411,-96.67367,228.0,1982-10-01 07:00:00-05,TX_ASOS
SNK,SNYDER,32.69339,-100.95047,741.0,2003-07-31 00:05:00-05,TX_ASOS
SOA,SONORA MUNI,30.585690000000003,-100.64856,652.0,2004-10-31 00:05:00-05,TX_ASOS
SPL,South Padre Island,26.0706,-97.1572,3.0,2010-06-28 07:55:00-05,TX_ASOS
SEP,STEPHENVILLE/CLARK,32.21533,-98.17766999999999,402.0,1983-11-01 00:00:00-06,TX_ASOS
SLR,SULPHUR_SPRINGS,33.16,-95.62,149.0,2004-10-31 00:05:00-05,TX_ASOS
SWW,SWEETWATER/AVENGER FIELD AIRPORT,32.46736,-100.46656,727.0,2002-04-30 09:05:00-05,TX_ASOS
TPL,TEMPLE/MILLER(AWOS),31.1525,-97.40778,208.0,1952-03-31 00:00:00-06,TX_ASOS
TRL,TERRELL,32.71,-96.27,145.0,1997-05-31 00:53:00-05,TX_ASOS
TYR,TYLER/POUNDS FLD,32.35414,-95.40239,166.0,1948-07-01 01:00:00-05,TX_ASOS
UVA,UVALDE/GARNER_FIELD_ARPT,29.21133,-99.74358000000001,287.0,2003-10-31 00:04:00-06,TX_ASOS
F05,VERNON,34.22567,-99.28375,386.0,2003-07-01 00:05:00-05,TX_ASOS
VCT,VICTORIA REGIONAL,28.8614,-96.9303,36.0,1953-02-14 00:00:00-06,TX_ASOS
CNW,Waco,31.637809999999998,-97.07414,143.0,1949-01-01 00:00:00-06,TX_ASOS
ACT,Waco,31.61797,-97.2283,155.0,1948-07-01 07:00:00-05,TX_ASOS
T65,WESLACO/MID VALLEY AIRPORT,26.17764,-97.97306,21.0,2002-09-30 00:10:00-05,TX_ASOS
CRH,West Cameron,28.9086,-93.3016,0.0,2010-08-16 12:35:00-05,TX_ASOS
ARM,WHARTON REGIONAL ARPT,29.254279999999998,-96.15439,30.0,2005-02-01 13:44:00-06,TX_ASOS
SPS,WICHITA FALLS/SHEP,33.9786,-98.4928,314.0,1947-01-01 00:00:00-06,TX_ASOS
INK,WINK/WINKLER CO.,31.78,-103.2,859.0,1948-01-01 00:00:00-06,TX_ASOS
APY,Zapata,26.968790000000002,-99.24891,128.6,2008-12-01 00:03:00-06,TX_ASOS
VKY,Zapata-Yorktowntlat,29.248,-88.441,0.0,2011-01-06 18:15:00-06,TX_ASOS
BDG,Blanding,37.5828,-109.4831,1774.18,2014-07-29 15:55:00-05,UT_ASOS
4BL,BLANDING,37.61667,-109.46667,1840.0,1973-01-01 03:00:00-06,UT_ASOS
BMC,Brigham City,41.5524,-112.0622,1289.94,2014-08-20 13:15:00-05,UT_ASOS
BCE,BRYCE CANYON,37.70639,-112.14556,2312.0,1948-11-01 01:00:00-06,UT_ASOS
CDC,CEDAR CITY MUNI,37.7,-113.1,1714.0,1948-11-01 07:00:00-06,UT_ASOS
DTA,Delta,39.3806,-112.5077,1448.54,2014-08-20 13:15:00-05,UT_ASOS
U24,DELTA,39.33748,-112.58606,1414.0,1973-01-01 03:00:00-06,UT_ASOS
DPG,DUGWAY PRVG GROUND,40.197379999999995,-112.93505,1326.0,1950-02-01 01:00:00-06,UT_ASOS
U16,Eagle View,41.05,-113.0667,1307.75,2012-03-15 04:58:00-05,UT_ASOS
QCA,Granite Peak,40.16639,-113.34971999999999,1310.12,2012-03-15 07:58:00-05,UT_ASOS
U28,GREEN RIVER RANGE,39.0,-110.16667,1241.0,1973-01-01 06:00:00-06,UT_ASOS
HVE,Hanksville,38.418,-110.704,1354.6,2014-08-20 13:15:00-05,UT_ASOS
4HV,HANKSVILLE,38.371,-110.715,1314.0,1948-11-01 01:00:00-06,UT_ASOS
36U,Heber,40.481809999999996,-111.42881000000001,1718.2,2010-04-12 13:35:00-05,UT_ASOS
HCR,Heber City,40.47,-111.43,1724.01,2017-10-19 13:55:00-05,UT_ASOS
HIF,HILL AFB/OGDEN,41.123940000000005,-111.97304,1459.0,1948-01-01 01:00:00-06,UT_ASOS
LGU,LOGAN-CACHE AIRPORT,41.79128,-111.85161000000001,1358.0,1983-10-01 09:00:00-05,UT_ASOS
MLF,MILFORD MUNICIPAL,38.426629999999996,-113.01246,1536.0,1948-08-01 02:00:00-05,UT_ASOS
CNY,MOAB/CANYONLANDS,38.75496,-109.75483999999999,1388.0,1973-03-01 16:00:00-06,UT_ASOS
OGD,OGDEN-HINCKLEY MUNI,41.19567,-112.01293999999999,1362.0,1948-01-01 02:00:00-06,UT_ASOS
PUC,PRICE/CARBON(RAMOS),39.60917,-110.75471999999999,1799.0,1973-01-01 09:00:00-06,UT_ASOS
PVU,PROVO MUNI (AWOS),40.219190000000005,-111.72336000000001,1369.0,1981-08-01 10:00:00-05,UT_ASOS
74V,Roosevelt,40.2783,-110.0513,1568.65,2016-07-22 08:55:00-05,UT_ASOS
SLC,SALT LAKE CITY INTL,40.78,-111.97,1288.0,1948-01-01 02:00:00-06,UT_ASOS
U42,Salt Lake City Muni No2,40.6196,-111.9902,1402.74,2002-03-01 01:55:00-06,UT_ASOS
DXZ,St George,37.0364,-113.5103,875.0,2011-01-18 09:55:00-06,UT_ASOS
SGU,St George,37.036390000000004,-113.51031,874.732,2010-02-23 00:15:00-06,UT_ASOS
TVY,Tooele,40.6126,-112.3508,1310.59,2015-05-08 08:35:00-05,UT_ASOS
VEL,VERNAL,40.44092,-109.50992,1608.0,1973-01-01 10:00:00-06,UT_ASOS
ENV,WENDOVER (AUT),40.71869,-114.03088999999999,1292.0,1948-01-01 01:00:00-06,UT_ASOS
MPV,BARRE-MONTPELIER,44.2035,-72.56233,355.0,1973-01-01 00:00:00-06,VT_ASOS
DDH,BENNINGTON STATE (WAS 5B5),42.89119,-73.24608,252.0,1998-12-30 23:54:00-06,VT_ASOS
BTV,BURLINGTON INTL,44.47,-73.15,104.0,1947-12-31 18:00:00-06,VT_ASOS
FSO,Highgate,44.94028,-73.09746,69.5,2008-03-31 19:14:00-05,VT_ASOS
CDA,Lyndonville,44.569109999999995,-72.01798000000001,362.1,2008-08-31 19:16:00-05,VT_ASOS
6B0,Middlebury,43.98547,-73.09546999999999,148.70600000000002,2012-02-28 22:15:00-06,VT_ASOS
MVL,MORRISVILLE,44.53461,-72.61399999999999,234.0,1996-07-01 02:54:00-05,VT_ASOS
EFK,Newport,44.8888,-72.22916,283.5,2008-04-30 19:15:00-05,VT_ASOS
RUT,RUTLAND STATE(AWOS),43.53,-72.95,240.0,1973-01-31 06:00:00-06,VT_ASOS
VSF,SPRINGFIELD/HARTNES,43.34363,-72.51731,176.0,1976-04-30 08:00:00-05,VT_ASOS
1V4,ST. JOHNSBURY(AMOS),44.42,-72.02,217.0,1973-01-01 12:00:00-06,VT_ASOS
VJI,ABINGTON,36.6871,-82.03333,631.0,1984-07-01 12:00:00-05,VA_ASOS
BKT,Blackstone,37.0742,-77.9575,125.723,2014-08-20 13:15:00-05,VA_ASOS
VBW,Bridgewater,38.3667,-78.9603,349.153,2016-05-22 00:55:00-05,VA_ASOS
0V4,Brookneal,37.1417,-79.0164,178.731,2014-08-21 13:15:00-05,VA_ASOS
7W4,Bumpass,37.9658,-77.7459,104.052,2014-11-06 08:15:00-06,VA_ASOS
CHO,CHARLOTTESVILLE,38.13864,-78.45286,195.0,1964-12-31 18:00:00-06,VA_ASOS
CXE,Chase City,36.7883,-78.5016,148.68200000000002,2014-11-06 08:15:00-06,VA_ASOS
CPK,CHESAPEAKE,36.66561,-76.32066999999999,6.0,1998-05-31 23:00:00-05,VA_ASOS
FCI,Chesterfield,37.4064,-77.5248,72.0,1948-01-01 05:00:00-06,VA_ASOS
W63,Clarksville / Marks,36.5958,-78.5601,115.03299999999999,2014-11-06 08:15:00-06,VA_ASOS
W81,Crewe,37.181,-78.0983,119.95,2014-08-20 13:15:00-05,VA_ASOS
CJR,CULPEPER,38.526709999999994,-77.85885999999999,95.0,1973-07-01 14:00:00-05,VA_ASOS
DAN,DANVILLE REGIONAL,36.57286,-79.33610999999999,174.0,1949-01-31 23:00:00-06,VA_ASOS
PSK,DUBLIN/NEW RIV VLLY,37.13735,-80.67848000000001,642.0,1948-12-31 23:00:00-06,VA_ASOS
EMV,EMPORIA-GREENSVILLE RGL AIRPORT,36.686859999999996,-77.48275,39.0,2002-02-28 23:01:00-06,VA_ASOS
FVX,FARMVILLE,37.35753,-78.43781,125.0,1994-07-31 23:00:00-05,VA_ASOS
NFE,Fentress,36.695,-76.13556,5.0,1998-05-31 23:00:00-05,VA_ASOS
DAA,FORT BELVOIR/DAVISO,38.715,-77.181,21.0,1957-01-31 23:00:00-06,VA_ASOS
FAF,FORT EUSTIS/FELKER,37.1325,-76.60883000000001,4.0,1960-11-01 00:00:00-06,VA_ASOS
FKN,FRANKLIN/J B ROSE,36.69809,-76.9038,12.0,1994-10-31 23:00:00-06,VA_ASOS
FRR,Front Royal,38.9175,-78.2535,212.93200000000002,2014-08-20 13:15:00-05,VA_ASOS
GVE,Gordonsville,38.156,-78.1658,133.063,2014-10-09 15:15:00-05,VA_ASOS
HLX,HILLSVILLE,36.76611,-80.82356999999999,834.0,1995-01-31 23:00:00-06,VA_ASOS
HSP,HOT SPRINGS/INGALLS,37.951440000000005,-79.83389,1156.0,1973-01-01 08:00:00-06,VA_ASOS
0VG,Jonesville,36.6541,-83.2178,416.0,2010-09-22 12:40:00-05,VA_ASOS
W31,Kenbridge,36.9601,-78.185,156.776,2014-08-20 13:15:00-05,VA_ASOS
LFI,LANGLEY AFB/HAMPTON,37.08283,-76.3605,3.0,1947-12-31 23:00:00-06,VA_ASOS
LVL,Lawrenceville,36.7728,-77.7943,99.509,2014-08-20 13:15:00-05,VA_ASOS
JYO,LEESBURG/GODFREY,39.07797,-77.5575,119.0,1995-01-31 23:00:00-06,VA_ASOS
LKU,LOUISA COUNTY/FREEMAN FIELD,38.01,-77.97,150.0,1999-12-31 23:00:00-06,VA_ASOS
W45,Luray,38.66706,-78.50058,274.9,2010-05-02 19:01:00-05,VA_ASOS
LUA,Luray,38.6671,-78.5006,275.0,2011-06-10 07:35:00-05,VA_ASOS
LYH,LYNCHBURG/P. GLENN,37.3208,-79.2067,286.0,1947-12-31 23:00:00-06,VA_ASOS
HEF,MANASSAS MUNI(AWOS),38.72142,-77.51544,59.0,1992-04-30 23:00:00-05,VA_ASOS
MKJ,MARION / WYTHEVILLE,36.894859999999994,-81.34994,780.0,1995-04-30 23:00:00-05,VA_ASOS
MTV,MARTINSVILLE,36.62717,-80.01332,287.0,1995-07-31 23:00:00-05,VA_ASOS
MFV,MELFA/ACCOMACK ARPT,37.64689,-75.76106,15.0,1975-10-01 10:00:00-05,VA_ASOS
8W2,New Market,38.6557,-78.7081,289.735,2014-10-09 15:15:00-05,VA_ASOS
PHF,NEWPORT NEWS,37.131890000000006,-76.49297,13.0,1972-12-31 23:00:00-06,VA_ASOS
PVG,Norfolk/Hampton Roads,36.78014,-76.44883,7.0,1998-05-31 23:00:00-05,VA_ASOS
ORF,NORFOLK INTL ARPT,36.90333,-76.19221999999999,9.0,1948-01-01 05:00:00-06,VA_ASOS
NGU,NORFOLK NAS/CHAMBER,36.937459999999994,-76.28926,5.0,1947-12-31 23:00:00-06,VA_ASOS
NTU,OCEANA NAS/SOUCEK,36.8207,-76.03354,7.0,1948-01-01 06:00:00-06,VA_ASOS
OMH,ORANGE/ORANGE CO,38.24719,-78.04561,142.0,1951-07-01 00:00:00-05,VA_ASOS
PTB,PETERSBURG (AWOS),37.18375,-77.50739,59.0,1992-08-31 23:00:00-05,VA_ASOS
NYG,QUANTICO MCAF,38.50168,-77.30533,4.0,1948-01-01 05:00:00-06,VA_ASOS
W96,Quinton,37.5032,-77.1255,34.549,2014-11-06 08:15:00-06,VA_ASOS
JFZ,Richlands,37.06375,-81.79828,808.6,2008-11-30 23:00:00-06,VA_ASOS
6V3,RICHLANDS/TAZEWELL COUNTY APT,37.06361,-81.79805999999999,808.0,2007-01-26 00:00:00-06,VA_ASOS
OFP,RICHMOND (ASOS),37.708940000000005,-77.43664,63.0,1996-07-01 02:54:00-05,VA_ASOS
RIC,RICHMOND/BYRD FIELD,37.5115,-77.32336,54.0,1948-01-01 05:00:00-06,VA_ASOS
ROA,ROANOKE MUNICIPAL,37.31694,-79.97417,358.0,1948-01-01 05:00:00-06,VA_ASOS
W75,Saluda Hummel Field,37.6024,-76.4467,10.8147,2014-11-06 08:15:00-06,VA_ASOS
EZF,SHANNON ARPT,38.266220000000004,-77.44939000000001,26.0,1994-10-31 23:00:00-06,VA_ASOS
W78,South Boston,36.71,-78.848,115.141,2014-08-20 13:15:00-05,VA_ASOS
AVC,SOUTH HILL/MECKLENBURG-BRUNSWICK,36.68828,-78.05447,135.0,1997-01-31 23:00:00-06,VA_ASOS
RMN,STAFFORD,38.398109999999996,-77.45546999999999,65.0,2004-01-31 23:01:00-06,VA_ASOS
SHD,STAUNTON/SHENANDOAH,38.26383,-78.89644,366.0,1973-01-01 10:00:00-06,VA_ASOS
SFQ,SUFFOLK,36.68235,-76.60186999999999,22.0,1998-05-31 23:00:00-05,VA_ASOS
TGI,Tangier Island,37.8251,-75.9978,1.72636,2016-05-22 05:16:00-05,VA_ASOS
XSA,Tappahannock,37.859609999999996,-76.89411,41.1,2008-03-31 23:03:00-05,VA_ASOS
BCB,VIRGINIA TECH ARPT,37.207640000000005,-80.40783,650.0,1994-10-31 23:00:00-06,VA_ASOS
AKQ,WAKEFIELD (NEXRAD),36.98389,-77.00721999999999,64.0,1997-10-31 23:07:00-06,VA_ASOS
WAL,WALLOPS ISLAND STN,37.94056,-75.46306,41.0,1966-10-01 07:00:00-05,VA_ASOS
HWY,Warrenton,38.58628,-77.71064,102.0,2007-12-31 23:00:00-06,VA_ASOS
IAD,WASHINGTON/DULLES,38.93484,-77.44728,98.0,1962-11-30 23:00:00-06,VA_ASOS
DCA,WASHINGTON/NATIONAL,38.8472,-77.03455,20.0,1936-09-01 06:00:00-05,VA_ASOS
W13,Waynesboro,38.0769,-78.9444,430.88,2014-10-09 15:15:00-05,VA_ASOS
FYJ,WEST_POINT,37.52111,-76.76472,7.0,2004-01-31 23:03:00-06,VA_ASOS
JGG,WILLIAMSBURG,37.23917,-76.7161,15.0,2003-04-30 23:00:00-05,VA_ASOS
OKV,WINCHESTER RGNL,39.14353,-78.14444,222.0,1995-01-31 23:00:00-06,VA_ASOS
LNP,WISE/LONESOME PINE,36.98753,-82.53,817.0,1994-08-31 23:00:00-05,VA_ASOS
AWO,ARLINGTON MUNI,48.16075,-122.15903,42.0,1996-02-29 02:00:00-06,WA_ASOS
BLI,BELLINGHAM INTL,48.79269,-122.53753,48.0,1948-01-01 02:00:00-06,WA_ASOS
PWT,BREMERTON NTNL AWOS,47.49025,-122.76481000000001,147.0,1972-12-31 18:00:00-06,WA_ASOS
BVS,BURLINGTON/MT_VE,48.47,-122.42,44.0,2003-05-31 02:10:00-05,WA_ASOS
CLS,Chehalis,46.67703,-122.98275,54.0,2007-02-28 18:10:00-06,WA_ASOS
DEW,DEER PARK,47.96889,-117.42111000000001,672.0,1999-01-31 02:53:00-06,WA_ASOS
ORS,EASTSOUND/ORCAS ISLAND AIRPORT,48.71,-122.91,8.0,1997-05-31 10:47:00-05,WA_ASOS
ELN,ELLENSBURG/BOWERS,47.03303,-120.53068999999999,538.0,1999-01-01 01:53:00-06,WA_ASOS
EPH,EPHRATA MUNICIPAL,47.30806,-119.51472,388.0,1973-01-01 02:00:00-06,WA_ASOS
PAE,EVERETT/PAINE FIELD,47.90699,-122.28157,185.0,1948-01-01 02:00:00-06,WA_ASOS
SKA,FAIRCHILD AFB,47.61506,-117.6558,750.0,1947-01-01 02:00:00-06,WA_ASOS
GRF,FORT LEWIS/GRAY AAF,47.08,-122.58,92.0,1960-06-01 04:00:00-05,WA_ASOS
FHR,FRIDAY HARBOR,48.52197,-123.02436000000002,33.0,1988-10-31 09:00:00-06,WA_ASOS
HMS,HANFORD,46.56667,-119.6,223.0,1972-12-31 18:00:00-06,WA_ASOS
HQM,HOQUIAM/BOWERMAN,46.97119,-123.93656000000001,4.0,1953-05-01 09:00:00-05,WA_ASOS
KLS,KELSO-LONGVEIW AWOS,46.12,-122.9,5.0,1990-02-08 07:00:00-06,WA_ASOS
TCM,MC CHORD AFB/TACOMA,47.137679999999996,-122.47646999999999,98.0,1947-01-01 02:00:00-06,WA_ASOS
MWH,MOSES LAKE/GRANT CO,47.20858,-119.31913999999999,361.0,1949-03-20 02:00:00-06,WA_ASOS
OKH,Oak Harbor,48.251529999999995,-122.67367,58.8,2008-03-31 19:48:00-05,WA_ASOS
OLM,OLYMPIA,46.9733,-122.9033,61.0,1948-01-01 08:00:00-06,WA_ASOS
OMK,OMAK AIRPORT,48.464420000000004,-119.51806,396.0,1998-02-28 02:53:00-06,WA_ASOS
PSC,PASCO/TRI-CITIES,46.26469,-119.11903000000001,124.0,1972-12-31 18:00:00-06,WA_ASOS
VUO,PEARSON AIRPARK  VANCOUVER,45.62045,-122.65648999999999,8.0,1996-09-30 02:53:00-05,WA_ASOS
NOW,Port Angeles,48.141290000000005,-123.41395,-75.0,2015-03-10 09:16:00-05,WA_ASOS
CLM,PORT ANGELES INTL,48.12,-123.5,88.0,1981-03-01 16:00:00-06,WA_ASOS
0S9,Port Townsend ,48.0538,-122.8106,34.0181,2015-05-08 08:35:00-05,WA_ASOS
PUW,PULLMAN/MOSCOW RGNL,46.74386,-117.10958000000001,778.0,1972-12-31 18:00:00-06,WA_ASOS
PLU,Puyallup,47.10392,-122.28719,164.0,2007-01-31 18:10:00-06,WA_ASOS
UIL,QUILLAYUTE STATE,47.93658,-124.56263,62.0,1966-08-01 10:00:00-05,WA_ASOS
RNT,RENTON MUNICIPAL,47.493140000000004,-122.21575,9.0,1980-02-29 09:00:00-06,WA_ASOS
RLD,Richland,46.3015,-119.3012,115.79,2015-11-19 07:55:00-06,WA_ASOS
BFI,SEATTLE/BOEING FLD,47.53,-122.3,5.0,1948-01-01 02:00:00-06,WA_ASOS
SEA,SEATTLE-TACOMA INTL,47.44469,-122.31437,137.0,1948-01-01 02:00:00-06,WA_ASOS
SHN,SHELTON/SANDERSON,47.23356,-123.14756000000001,85.0,1973-01-31 08:00:00-06,WA_ASOS
SFF,SPOKANE/FELTS FIELD,47.68282,-117.32256000000001,595.0,1972-12-31 18:00:00-06,WA_ASOS
GEG,SPOKANE INTL ARPT,47.6216,-117.52799999999999,721.0,1948-01-01 02:00:00-06,WA_ASOS
SMP,STAMPEDE PASS(AMOS),47.2767,-121.3372,1209.0,1948-01-01 08:00:00-06,WA_ASOS
1S5,Sunnyside,46.3271,-119.9704,229.91400000000002,2015-01-31 14:15:00-06,WA_ASOS
TIW,TACOMA NARROWS,47.2675,-122.57611000000001,89.0,1972-12-31 18:00:00-06,WA_ASOS
TDO,TOLEDO-WINLOCK MEM,46.47717,-122.80648000000001,113.0,1948-01-01 11:00:00-06,WA_ASOS
1YT,Vagabond,46.66,-120.45,475.515,2012-12-20 12:55:00-06,WA_ASOS
ALW,WALLA WALLA RGN,46.09478,-118.289,367.0,1948-01-01 02:00:00-06,WA_ASOS
EAT,WENATCHEE/PANGBORN,47.398999999999994,-120.20700000000001,379.0,1972-12-31 18:00:00-06,WA_ASOS
NUW,WHIDBEY ISLAND NAS,48.35184,-122.65596000000001,14.0,1947-01-01 02:00:00-06,WA_ASOS
YKM,YAKIMA AIR TERMINAL,46.56817,-120.54406000000002,325.0,1948-01-01 02:00:00-06,WA_ASOS
1QW,Yakima Training,46.8,-120.1667,903.84,2015-04-04 11:56:00-05,WA_ASOS
BKW,BECKLEY MEMORIAL,37.78733,-81.12416,766.0,1963-05-31 23:00:00-05,WV_ASOS
BLF,BLUEFIELD/MERCER CO,37.2958,-81.2077,871.0,1972-12-31 23:00:00-06,WV_ASOS
W22,BUCKHANNON,39.00046,-80.27373,498.0,2003-04-30 23:00:00-05,WV_ASOS
CRW,CHARLESTON/KANAWHA,38.3794,-81.59,299.0,1949-02-01 05:00:00-06,WV_ASOS
CKB,CLARKSBURG/BENEDUM,39.296640000000004,-80.22808,367.0,1973-01-01 05:00:00-06,WV_ASOS
EKN,ELKINS/RANDOLPH FLD,38.88528,-79.85278000000001,609.0,1948-01-01 05:00:00-06,WV_ASOS
W99,GRANT_COUNTY_AIRPORT,38.99494,-79.14586,293.0,1947-12-31 23:00:00-06,WV_ASOS
HTS,HUNTINGTON/TRI STAT,38.365,-82.555,255.0,1961-12-01 05:00:00-06,WV_ASOS
LWB,LEWISBURG/GREENBRIE,37.858309999999996,-80.39947,702.0,1973-01-01 07:00:00-06,WV_ASOS
6L4,Logan,37.8557,-81.9159,502.911,2014-08-15 11:35:00-05,WV_ASOS
MRB,MARTINSBURG RGNL,39.4019,-77.98467,170.0,1948-12-31 23:00:00-06,WV_ASOS
MGW,MORGANTOWN/HART FLD,39.64291,-79.91631,380.0,1949-01-31 23:00:00-06,WV_ASOS
PKB,PARKERSBURG/WILSON,39.3451,-81.4392,262.0,1972-12-31 23:00:00-06,WV_ASOS
I16,PINEVILLE,37.6,-81.56,544.0,2004-08-31 23:00:00-05,WV_ASOS
3I2,Point Pleasant,38.914640000000006,-82.09858,196.0,2005-10-31 23:20:00-06,WV_ASOS
48I,Sutton,38.68704,-80.65176,387.0,2005-08-01 13:00:00-05,WV_ASOS
HLG,WHEELING/OHIO CO.,40.175,-80.64628,365.0,1973-01-01 00:00:00-06,WV_ASOS
AIG,ANTIGO,45.1542,-89.11072,464.0,1996-06-30 19:15:00-05,WI_ASOS
ATW,APPLETON/OUTAGAM,44.25808,-88.51908,280.0,1980-11-01 09:00:00-06,WI_ASOS
ASX,Ashland,46.54867,-90.91893,249.225,1998-10-31 18:53:00-06,WI_ASOS
GRB,Ashwaubenon,44.4794,-88.1367,206.09900000000002,1969-12-31 18:00:00-06,WI_ASOS
BCK,Black River Falls,44.2507,-90.8553,254.0,2010-11-19 13:16:00-06,WI_ASOS
OVS,BOSCOBEL,43.15611,-90.6775,202.0,1999-01-31 00:53:00-06,WI_ASOS
BUU,BURLINGTON,42.69072,-88.30464,237.0,2001-05-31 00:14:00-05,WI_ASOS
Y23,Chetek,45.3106,-91.6381,316.782,2013-08-16 01:35:00-05,WI_ASOS
CLI,CLINTONVILLE,44.613890000000005,-88.73139,250.0,1996-09-01 05:15:00-05,WI_ASOS
UBE,Cumberland,45.506,-91.9811,378.0,2011-03-14 12:15:00-05,WI_ASOS
DLL,DELLS/BARABOO,43.522,-89.771,298.0,1996-06-30 19:15:00-05,WI_ASOS
EGV,EAGLE RIVER,45.93233,-89.26828,500.0,1997-01-01 00:15:00-06,WI_ASOS
57C,East Troy,42.7972,-88.3726,254.34,,WI_ASOS
EAU,EAU CLAIRE,44.8658,-91.48425999999999,276.0,1969-12-31 18:00:00-06,WI_ASOS
3D2,Ephraim,45.1357,-87.1881,229.912,2015-08-05 11:55:00-05,WI_ASOS
FLD,FOND DU LAC,43.77117,-88.48841999999999,240.0,1996-07-31 19:53:00-05,WI_ASOS
